"","naAromAtom","nAtom","nN","nO","nS","nF","BCUTw.1h","BCUTp.1l","nBondsD","SpMax1_Bhs","SpMax2_Bhs","C2SP1","C1SP2","C2SP2","C3SP2","C1SP3","C4SP3","SCH.7","VC.3","SPC.4","MIC0","nAtomLAC","piPC6","R_TpiPCTPC","n5Ring","n6Ring","nF9Ring","nF10Ring","nFG12Ring","n6HeteroRing","VE3_D","VR1_D","class_label"
"34",18,67,3,5,1,1,31.97207291,4.044534145,4,4.960437686,4.827669155,0,2,14,4,2,0,0.32146577,1.416935429,6.681182836,18.75754032,3,6.093428677,4.50052521,0,3,0,0,0,0,-15.55045149,858.4764637,1
"35",18,99,5,7,2,1,31.97307621,4.044692709,7,5.031009235,5.028059133,0,3,14,4,6,0,0.32146577,2.513626048,8.68029145,19.15579354,4,6.194277832,3.803453307,0,3,0,0,0,0,-26.16118745,679.5825849,2
"36",18,99,5,7,2,1,31.97307621,4.044692709,7,5.031009235,5.028059133,0,3,14,4,6,0,0.32146577,2.513626048,8.68029145,19.15579354,4,6.194277832,3.803453307,0,3,0,0,0,0,-26.16118745,679.5825849,1
"37",18,94,5,6,1,1,31.97207349,4.04467451,5,5.042345495,4.931992089,0,3,14,4,6,0,0.32146577,1.986171357,7.93029145,17.63650666,4,6.152599707,3.917096043,0,3,0,0,0,0,-15.42565337,800.0612686,1
"38",18,94,5,6,1,1,31.97207349,4.04467451,5,5.042345495,4.931992089,0,3,14,4,6,0,0.32146577,1.986171357,7.93029145,17.63650666,4,6.152599707,3.917096043,0,3,0,0,0,0,-15.42565337,800.0612686,1
"39",18,96,5,5,1,1,31.97207348,4.044680774,5,5.031009235,4.917539526,0,3,14,4,6,0,0.32146577,1.986171357,7.93029145,17.02836199,5,6.152599707,3.917096043,0,3,0,0,0,0,-15.42565337,800.0612686,1
"40",18,96,5,5,1,1,31.97207348,4.044680774,5,5.031009235,4.917539526,0,3,14,4,6,0,0.32146577,1.986171357,7.93029145,17.02836199,5,6.152599707,3.917096043,0,3,0,0,0,0,-15.42565337,800.0612686,1
"41",18,93,5,5,1,1,31.97207343,4.044676293,5,5.017490116,4.900309166,0,3,14,4,6,0,0.32146577,1.986171357,7.979106986,17.25889328,4,6.14833474,3.975516007,0,3,0,0,0,0,-13.23089038,641.4904876,1
"42",18,93,5,5,1,1,31.97207343,4.044676293,5,5.017490116,4.900309166,0,3,14,4,6,0,0.32146577,1.986171357,7.979106986,17.25889328,4,6.14833474,3.975516007,0,3,0,0,0,0,-13.23089038,641.4904876,1
"43",18,90,5,5,1,1,31.97207338,4.044666879,5,5.003329268,4.882267466,0,3,14,4,6,0,0.32146577,2.028446852,8.04814258,17.5012542,3,6.141902988,4.038158463,0,3,0,0,0,0,-10.95976511,585.4696388,1
"44",18,90,5,5,1,1,31.97207338,4.044666879,5,5.003329268,4.882267466,0,3,14,4,6,0,0.32146577,2.028446852,8.04814258,17.5012542,3,6.141902988,4.038158463,0,3,0,0,0,0,-10.95976511,585.4696388,1
"45",18,87,5,5,1,1,31.97207333,4.04464738,5,5.005609701,4.885172385,0,3,14,4,6,0,0.32146577,1.897352503,7.318319683,17.75641251,3,6.133262459,4.104148132,0,3,0,0,0,0,-8.910567317,556.3216902,1
"46",0,78,4,4,1,0,31.97207273,5.072952769,4,5.114826459,5.10076285,0,3,2,0,7,0,0.107038088,0.998498793,4.561994306,15.95207708,4,4.521788577,1.351470588,0,1,0,0,1,1,-4.472308268,636.8307276,2
"47",0,78,4,4,1,0,31.97207273,5.072952769,4,5.114826459,5.10076285,0,3,2,0,7,0,0.107038088,0.998498793,4.561994306,15.95207708,4,4.521788577,1.351470588,0,1,0,0,1,1,-4.472308268,636.8307276,2
"48",0,78,4,4,1,0,31.97207273,5.073014249,4,5.114566586,5.10076235,0,3,2,0,8,0,0.107038088,1.03301659,4.561994306,15.95207708,4,4.521788577,1.351470588,0,1,0,0,1,1,-4.472308268,636.8307276,2
"49",0,78,4,4,1,0,31.97207273,5.073014249,4,5.114566586,5.10076235,0,3,2,0,8,0,0.107038088,1.03301659,4.561994306,15.95207708,4,4.521788577,1.351470588,0,1,0,0,1,1,-4.472308268,636.8307276,2
"50",0,76,4,4,2,0,31.97307436,5.073808076,4,5.106935171,5.092813978,0,3,2,0,8,0,0.107038088,1.120507261,4.561994306,17.90055384,4,4.521788577,1.351470588,0,1,0,0,1,1,-4.472308268,636.8307276,1
"51",0,76,4,4,2,0,31.97307436,5.073808076,4,5.106935171,5.092813978,0,3,2,0,8,0,0.107038088,1.120507261,4.561994306,17.90055384,4,4.521788577,1.351470588,0,1,0,0,1,1,-4.472308268,636.8307276,2
"52",0,76,4,4,2,0,31.97307436,5.07386948,4,5.106674833,5.092813469,0,3,2,0,9,0,0.107038088,1.155025058,4.561994306,17.90055384,4,4.521788577,1.351470588,0,1,0,0,1,1,-4.472308268,636.8307276,2
"53",0,76,4,4,2,0,31.97307436,5.07386948,4,5.106674833,5.092813469,0,3,2,0,9,0,0.107038088,1.155025058,4.561994306,17.90055384,4,4.521788577,1.351470588,0,1,0,0,1,1,-4.472308268,636.8307276,2
"54",6,80,4,5,2,0,31.97307478,4.502721902,4,4.955956479,4.934142376,0,4,4,2,9,0,0.11785113,1.188325199,5.222138467,18.11694815,4,5.072827314,2.164436398,0,1,0,0,2,0,-4.939201196,578.4289725,2
"55",0,84,4,7,1,0,31.97207297,4.87923084,5,4.996036993,4.974974717,0,3,2,0,11,0,0,2.004599968,5.043787473,16.90391546,4,4.465908119,1.38190184,0,0,0,0,0,0,-7.427555923,4800.684199,1
"56",0,84,4,8,0,0,16.00198328,4.720735203,5,4.996187547,4.974978307,0,3,2,0,11,0,0,2.004599968,5.043787473,14.86004416,4,4.465908119,1.38190184,0,0,0,0,0,0,-7.427555923,4800.684199,2
"57",0,86,4,8,0,0,16.00198328,4.718098416,4,5.081510785,5.061678616,0,3,0,0,11,0,0,2.004599968,5.043787473,14.71515888,4,4.369447852,1.196319018,0,0,0,0,0,0,-7.427555923,4800.684199,2
"58",0,85,4,5,0,0,15.99895757,4.421356796,4,4.954544725,4.934909904,0,4,0,0,9,0,0,1.876759905,5.539130821,13.478144,8,4.234106505,1.216,0,0,0,0,0,0,-7.125862025,379.6423764,1
"59",0,82,4,5,0,0,15.9989563,4.382060028,4,4.986490598,4.965200748,0,4,0,0,9,0,0,1.76911952,4.784265413,13.63789047,8,4.127134385,1.221748401,0,0,0,0,0,0,-8.733659559,372.4404528,1
"60",0,69,4,4,2,0,31.97307405,5.073109754,4,5.062026847,5.046299465,0,3,2,0,8,0,0,0.866349924,4.259888018,18.62453404,4,4.219507705,1.379518072,0,0,0,0,0,0,-4.49317864,597.0373909,2
"61",0,67,3,4,2,0,31.97307394,5.072517504,4,5.04291726,5.028065486,0,3,2,0,8,0,0,0.761742012,3.523191546,18.29964776,4,4.143134726,1.38641189,0,0,0,0,0,0,-4.633396758,371.3077789,2
"62",0,67,3,4,2,0,31.97307394,5.072517504,4,5.04291726,5.028065486,0,3,2,0,8,0,0,0.761742012,3.523191546,18.29964776,4,4.143134726,1.38641189,0,0,0,0,0,0,-4.633396758,371.3077789,2
"63",0,82,4,5,2,0,31.97307458,4.490247527,4,5.137085952,5.118509976,0,4,0,0,9,0,0,0.952622939,4.356113063,17.83146757,4,4.262679877,1.196610169,0,0,0,0,0,0,-5.63713401,594.4095508,2
"64",0,79,4,5,2,0,31.97307448,4.488830812,4,5.129844972,5.111151228,0,4,0,0,9,0,0,0.952622939,4.356113063,18.11543094,4,4.248495242,1.200345423,0,0,0,0,0,0,-5.426183418,543.7671767,2
"65",0,76,4,5,2,0,31.97307438,4.489122083,4,5.122012341,5.103190115,0,4,0,0,9,0,0,0.952622939,4.356113063,18.41621366,4,4.234106505,1.204225352,0,0,0,0,0,0,-5.147297198,726.5237754,2
"66",6,90,4,6,2,0,31.97307521,4.895149328,4,4.940887215,4.91886278,0,3,4,2,11,0,0.11785113,2.240302229,5.909812876,17.69078896,4,5.133590118,2.068020951,0,1,0,0,2,0,-7.138310519,812.0953792,2
"67",0,92,4,6,2,0,31.97307501,4.882675344,4,5.097671433,5.078196746,0,3,0,0,11,0,0,2.004599968,5.043787473,17.43850808,4,4.394449155,1.189910979,0,0,0,0,0,0,-7.714364488,854.6398133,2
"68",0,89,4,6,2,0,31.97307491,4.881258691,4,5.089805883,5.070213928,0,3,0,0,11,0,0,2.004599968,5.043787473,17.68208866,4,4.382026635,1.19306184,0,0,0,0,0,0,-7.599229046,1318.742339,2
"69",0,86,4,6,2,0,31.97307481,4.881549963,4,5.081380333,5.061661571,0,3,0,0,11,0,0,2.004599968,5.043787473,17.93845139,4,4.369447852,1.196319018,0,0,0,0,0,0,-7.427555923,4800.684199,2
"70",22,73,4,1,0,0,15.99492476,4.790286793,1,4.70300429,4.033325616,0,1,17,5,6,0,0.535190438,0.852004392,4.54702913,11.33676343,5,6.713525601,8.555962751,0,5,0,1,0,1,-3.607533299,1490.826585,1
"71",22,68,3,3,0,0,15.99694273,4.387683249,2,4.650077959,4.647522246,0,2,17,5,7,0,0.535190438,0.910929957,4.891333504,12.67910555,2,6.717162107,8.509562087,0,5,0,1,0,1,-4.816973799,1163.881095,1
"72",22,63,3,2,0,0,15.99593233,4.147374557,1,4.653235029,4.064208211,0,1,17,5,6,0,0.535190438,0.852004392,4.54702913,12.15825185,2,6.707435216,8.927028462,0,5,0,1,0,1,-8.738758296,399.6510924,1
"73",22,56,3,1,0,0,15.99492297,5.757551432,1,4.615332341,4.004356579,0,1,17,5,4,0,0.487077915,0.693890509,4.114016428,11.43896588,0,6.690182122,9.636209024,0,5,0,1,0,1,-11.23505593,280.4024957,1
"74",16,53,3,2,0,0,78.91833752,4.147333797,1,4.717138051,4.118060886,0,1,13,3,6,0,0.505022544,1.01266456,3.996636985,21.45989341,2,6.28692876,6.627288004,0,4,0,1,0,1,-6.096350796,373.5171777,1
"75",16,45,2,2,0,0,78.91833748,5.751354358,1,4.6720169,4.006730524,0,1,13,3,4,0,0.456910022,0.854550677,3.563624283,22.3067455,0,6.26053703,7.281040654,0,4,0,1,0,1,-13.88525973,231.938327,2
"76",12,58,3,6,1,0,31.9720726,4.745807304,4,4.969183719,4.656160831,0,2,9,3,1,0,0.23570226,1.18142012,5.822744294,18.62537373,3,5.934067134,4.282688285,0,2,0,0,0,0,-4.938117841,309.7049534,2
"77",12,83,4,4,1,0,31.97267878,5.189896479,4,5.12281588,4.800704192,0,2,8,4,5,0,0.244531073,1.783952557,6.394918214,15.63769055,4,5.950479779,3.574129239,0,2,0,0,3,0,-5.085203579,777.8106448,1
"78",12,82,5,6,1,0,31.97207311,5.189137092,5,5.098028098,4.786554514,0,3,9,3,7,0,0.23570226,1.750656048,6.991846272,17.20786372,4,6.0630582,3.64537925,0,2,0,0,3,0,-4.87893696,786.3812671,1
"79",17,62,4,3,0,0,34.96885412,3.97313169,2,4.710655932,4.112512035,0,1,14,2,5,0,0.538336234,0.724462748,3.897086622,17.16923602,3,6.74033465,13.90822207,1,2,0,0,0,0,-7.97585074,3089.324567,1
"80",11,66,4,2,0,0,15.99593183,3.973716819,2,4.978659648,4.335613161,0,1,9,1,3,1,1.001320587,1.584738296,4.895369975,12.72741116,3,6.404918493,5.086391881,1,1,0,0,0,0,-2.334654969,369.3387414,1
"81",23,58,4,3,0,0,34.96885421,4.503753924,3,4.579310352,4.57889873,0,1,20,3,2,0,0.645374321,0.993137658,5.182478013,17.48819032,2,6.875458043,13.88481417,1,3,0,0,0,0,-3.862850853,460.8427463,1
"82",11,56,4,1,0,0,15.99492246,5.102108272,2,4.940851245,4.133546798,0,1,9,1,1,1,1.001320587,1.594724172,4.760281424,12.29808565,2,6.383189862,5.187206843,1,1,0,0,0,0,-4.676476117,269.7964975,1
"83",23,69,5,4,1,1,31.97207301,4.044545532,3,4.944734468,4.807708585,0,3,14,4,2,0,0.611229302,1.940154399,8.158671753,19.02696217,3,6.643016322,8.642853605,1,3,0,0,0,0,-13.46273532,658.5197919,1
"84",23,69,5,4,1,1,31.97207301,4.044545532,3,4.944734468,4.807708585,0,3,14,4,2,0,0.611229302,1.940154399,8.158671753,19.02696217,3,6.643016322,8.642853605,1,3,0,0,0,0,-13.46273532,658.5197919,1
"85",18,70,3,5,1,1,31.97207296,4.044055753,4,4.954440028,4.820066654,0,2,14,4,3,0,0.330294582,1.925051769,7.985695752,18.40564409,3,6.025714996,4.297805851,0,3,0,0,0,0,-9.919292394,683.8600373,1
"86",18,71,3,4,1,1,31.9726787,4.044017234,3,4.964236625,4.832526963,0,1,14,4,4,0,0.330294582,2.05867048,6.755575887,17.72059221,3,5.981256371,4.175238229,0,3,0,0,0,0,-7.588301667,657.0482007,1
"87",18,71,3,6,1,1,31.97207303,4.044187006,4,4.984083371,4.85775778,0,2,14,4,3,0,0.32146577,1.873022889,7.802218569,18.80919317,3,6.105211672,4.288911495,0,3,0,0,0,0,-10.97815339,841.9839421,1
"88",18,68,3,5,1,1,31.97207296,4.044847038,4,4.984065313,4.857757727,0,2,14,4,3,0,0.652998923,1.779397264,7.661924985,18.62330892,0,6.292841478,5.09228972,1,3,0,0,0,0,-10.80338863,769.8919003,2
"89",12,85,4,4,0,2,18.99941644,4.233713684,3,5.096254588,4.999577418,0,3,9,3,9,0,0.280420331,1.453755745,5.911837247,15.50692588,4,5.763033605,3.27314038,0,2,0,0,0,0,-12.52778223,554.5596004,1
"90",12,91,4,4,0,2,18.99941701,4.237397766,3,5.085466329,4.987920204,0,3,8,4,11,0,0.330804088,2.218190315,7.489168487,15.10249299,4,5.870355674,3.246304791,0,2,0,0,0,0,-13.37230246,556.3369298,1
"91",12,88,4,4,0,2,18.99941672,4.234941711,3,5.099783753,5.003388444,0,3,8,4,10,0,0.330804088,1.620422411,6.20191841,15.29938064,4,5.859004009,3.307357595,0,2,0,0,0,0,-10.10402939,576.920232,1
"92",12,85,4,4,0,2,18.99941644,4.233713684,3,5.096254588,4.999577418,0,3,9,3,9,0,0.280420331,1.453755745,5.911837247,15.50692588,4,5.763033605,3.27314038,0,2,0,0,0,0,-12.52778223,554.5596004,1
"93",10,19,2,0,0,0,14.00408318,5.568229253,0,4.043118215,3.552053557,0,1,7,1,0,0,0.282117557,0.222418655,1.291973768,11.44461845,0,5.527815684,10.74367751,0,2,0,1,0,1,-4.095552783,76.75535012,2
"94",12,29,2,0,0,0,14.00408721,5.574842083,0,3.950053065,3.834779827,0,1,9,1,0,0,0.214427682,0.283673822,1.210329779,10.46370647,2,4.741665931,5.571138211,0,2,0,0,0,1,-4.802112279,93.03385374,2
"95",15,33,3,0,0,0,14.00509684,5.583148604,0,4.077308535,3.95971619,0,2,9,2,0,0,0.452560118,0.439175939,2.105026298,11.12953736,2,5.812403295,7.996067237,1,2,1,0,0,1,-4.720929639,274.843593,2
"96",18,43,2,1,0,0,15.99492068,4.878688371,0,4.004319017,3.940837032,0,1,13,3,0,0,0.356335073,0.518381871,2.549713055,11.58268903,2,6.079790164,10.07250164,0,3,0,0,0,1,-5.401819044,283.1379834,2
"97",18,47,4,1,0,0,15.99492171,5.054435961,0,4.036275173,3.966480834,0,4,9,3,3,0,0.356335073,0.489277685,2.732829458,12.93758362,3,6.10646594,9.703236607,0,3,0,0,0,2,-10.68884269,562.6507178,2
"98",18,41,4,1,0,0,15.9949212,4.836775613,0,4.015981335,3.942578084,0,4,9,3,1,0,0.356335073,0.489277685,2.792616036,13.45926293,0,6.073332511,10.05244175,0,3,0,0,0,2,-6.123823216,251.6415783,2
"99",18,37,4,0,0,0,14.00982153,5.88637157,0,4.000948323,3.933940107,0,4,9,3,1,0,0.308222551,0.421236303,2.347929278,11.57182694,0,5.929339777,9.925199635,0,3,0,0,0,2,-6.232080528,243.0476952,2
"100",12,28,3,0,0,0,14.00951576,5.862317992,0,3.941126658,3.818727681,0,2,8,1,1,0,0.214427682,0.254569636,1.453232759,11.63918594,0,4.716823361,5.54941565,0,2,0,0,0,1,-4.160489392,87.64072856,2
"101",27,56,4,1,0,0,15.99492349,5.918666584,0,4.102639893,3.955778622,0,3,17,5,2,0,0.651408845,0.737726058,4.195155543,12.08416545,0,6.717899159,12.76327676,1,4,1,0,0,1,-8.436697911,446.9641642,1
"102",12,28,3,0,0,0,14.00951576,5.862317992,0,3.941126658,3.818727681,0,2,8,1,1,0,0.214427682,0.254569636,1.453232759,11.63918594,0,4.716823361,5.54941565,0,2,0,0,0,1,-4.160489392,87.64072856,2
"103",12,75,4,4,0,0,15.9979521,4.625238481,5,4.624855834,4.603223604,0,5,11,3,6,0,0.185605508,0.755917426,4.222575083,13.62721696,5,5.809830254,4.18264055,0,2,0,0,0,0,-3.640248977,709.6983718,2
"104",18,74,3,6,1,0,31.972073,4.624640589,4,5.034630519,4.70163053,0,2,15,3,5,0,0.266603104,0.95904147,4.438408356,16.87912242,5,5.943127405,4.526959459,0,3,0,0,0,0,-3.866101128,565.0888962,2
"105",18,68,4,3,0,0,15.9969427,4.606532071,2,4.661719496,4.652653864,0,2,13,5,4,0,0.292643595,0.742808048,4.110553717,13.35191617,5,6.430928424,8.965827486,0,3,0,0,0,0,-3.552409059,803.1909588,2
"106",18,79,4,5,1,0,31.97207309,5.64872546,4,5.02919007,4.71670827,0,2,14,4,2,0,0.380391335,1.577201736,6.954413594,16.50048514,4,6.081647971,4.096370604,0,3,0,0,0,0,-29.15474814,652.0138201,1
"107",18,84,5,5,1,0,31.9720732,5.66575559,4,5.016006608,4.70432616,0,2,14,4,2,0,0.380391335,1.670979098,8.487105664,16.57500408,4,6.101999154,4.049915398,0,3,0,0,0,0,-14.19930812,672.9355003,1
"108",18,85,4,5,1,0,31.97207319,5.668372896,4,5.03698799,4.72825605,0,2,14,4,4,0,0.380391335,1.792976449,8.487105664,16.02805644,4,6.101999154,4.049915398,0,3,0,0,0,0,-14.19930812,672.9355003,1
"109",18,84,4,5,1,1,31.97207322,4.044691565,4,4.985957142,4.860144555,0,2,14,4,5,0,0.32146577,2.745858247,7.968324317,17.55688256,4,6.140826996,4.138230735,0,3,0,0,0,0,-12.79811574,911.8438193,1
"110",18,78,4,5,1,1,31.97207312,4.04467239,4,4.994449273,4.870957571,0,2,14,4,4,0,0.32146577,1.495858247,7.218324317,18.12523215,4,6.132177124,4.257002315,0,3,0,0,0,0,-12.3504194,609.0541461,1
"111",18,72,4,5,1,1,31.97207302,4.044644173,4,4.989087996,4.864130728,0,2,14,4,2,0,0.32146577,1.495858247,7.28735991,18.76457908,4,6.123451779,4.378705053,0,3,0,0,0,0,-11.8354465,625.3765206,1
"112",18,79,4,5,1,1,31.97207317,4.044679061,4,5.0480246,4.939233718,0,2,14,4,2,0,0.452911625,1.640195814,7.362661884,18.02114762,4,6.145124035,4.103691937,0,3,0,0,0,0,-12.8259608,855.8715753,1
"113",18,76,4,5,1,1,31.97267892,4.044065067,4,5.065785364,4.957072804,0,2,14,4,2,0,0.461740438,1.543909258,5.768620899,18.32379404,4,6.09314643,4.127293578,0,3,0,0,0,0,-11.09054683,743.5842031,1
"114",18,79,4,5,1,0,31.97207309,5.64872546,4,5.02919007,4.71670827,0,2,14,4,2,0,0.380391335,1.577201736,6.954413594,16.50048514,4,6.081647971,4.096370604,0,3,0,0,0,0,-29.15474814,652.0138201,1
"115",18,84,5,5,1,0,31.9720732,5.66575559,4,5.016006608,4.70432616,0,2,14,4,2,0,0.380391335,1.670979098,8.487105664,16.57500408,4,6.101999154,4.049915398,0,3,0,0,0,0,-14.19930812,672.9355003,1
"116",18,85,4,5,1,0,31.97207319,5.668372896,4,5.03698799,4.72825605,0,2,14,4,4,0,0.380391335,1.792976449,8.487105664,16.02805644,4,6.101999154,4.049915398,0,3,0,0,0,0,-14.19930812,672.9355003,1
"117",18,78,4,5,1,1,31.97207312,4.04467239,4,4.994449273,4.870957571,0,2,14,4,4,0,0.32146577,1.495858247,7.218324317,18.12523215,4,6.132177124,4.257002315,0,3,0,0,0,0,-12.3504194,609.0541461,1
"118",18,79,4,5,1,1,31.97207317,4.044679061,4,5.0480246,4.939233718,0,2,14,4,2,0,0.452911625,1.640195814,7.362661884,18.02114762,4,6.145124035,4.103691937,0,3,0,0,0,0,-12.8259608,855.8715753,1
"119",18,79,4,5,1,0,31.97207309,5.64872546,4,5.02919007,4.71670827,0,2,14,4,2,0,0.380391335,1.577201736,6.954413594,16.50048514,4,6.081647971,4.096370604,0,3,0,0,0,0,-29.15474814,652.0138201,1
"120",11,106,6,8,1,0,31.97207359,5.321116488,6,5.11986954,4.809123521,0,5,6,2,10,0,0.420026552,2.912252248,10.13584366,16.6376922,8,6.01080751,3.449460203,1,1,0,0,0,0,-8.793988015,1947.538983,2
"121",12,104,5,7,1,0,31.97207353,5.321121283,6,5.071956579,4.760281973,0,4,9,3,8,0,0.176776695,2.750578405,9.371299059,16.04619487,8,6.002497213,3.525462963,0,2,0,0,0,0,-8.831553578,668.0147334,1
"122",18,89,3,6,0,0,15.99997687,4.820344428,3,4.752766814,4.717925695,0,3,13,5,8,0,0.307871044,1.027148676,5.677951956,13.35935971,4,6.100038644,3.716519874,0,3,0,0,0,0,-6.484847312,601.3739225,1
"123",18,90,4,5,0,0,15.99896912,4.82039171,3,4.722692661,4.685308929,0,3,13,5,6,0,0.307871044,1.254732354,6.339175,13.35840379,4,6.115063968,3.713565022,0,3,0,0,0,0,-6.234029633,631.3195675,1
"124",18,83,3,6,0,0,15.99997381,4.419873557,3,4.827678448,4.731498403,0,3,13,5,6,0,0.307871044,1.031125556,5.698172013,13.66190496,4,6.064075864,3.735072816,0,3,0,0,0,0,-6.896148555,598.4175393,1
"125",18,85,4,6,0,0,15.99997688,4.729715714,3,4.779607885,4.742061182,0,3,13,5,6,0,0.377961159,1.118943174,6.106420304,14.08939574,4,6.113820445,3.735896536,0,3,0,0,0,0,-7.332478506,595.0701354,1
"126",18,86,4,4,0,2,18.9994173,4.234737061,3,5.049759686,4.949256527,0,3,12,6,7,0,0.419897546,1.220205481,6.311865806,15.43364729,4,6.183504353,3.737533845,0,3,0,0,0,0,-8.114019214,615.6324816,1
"127",18,72,4,4,0,0,15.99795307,4.483740536,2,4.675987193,4.643885869,0,2,13,5,4,0,0.316699856,0.8790661,4.619511535,13.77974362,4,6.017071376,3.971533258,0,3,0,0,0,0,-7.340290887,641.0094358,1
"128",18,84,4,4,0,0,15.99795717,4.169057077,2,4.70588312,4.678336559,0,2,13,5,6,0,0.316699856,1.019999806,5.081023897,13.11609611,4,6.032186537,3.843475073,0,3,0,0,0,0,-7.177929352,627.0705469,1
"129",18,81,4,4,0,0,15.99795615,4.518124483,2,4.694438866,4.663045865,0,2,13,5,6,0,0.316699856,0.985482009,5.140810475,13.26892717,4,6.064075864,3.914587576,0,3,0,0,0,0,-7.536748429,556.5547454,1
"130",18,84,4,5,0,2,18.99941769,4.234544922,3,5.03370605,4.931831526,0,3,13,5,6,0,0.419897546,1.170395732,6.311865806,16.11155367,4,6.183504353,3.737533845,0,3,0,0,0,0,-8.114019214,615.6324816,1
"131",18,84,4,5,0,0,15.99896652,4.729614513,3,4.761632721,4.723334406,0,3,13,5,6,0,0.307871044,1.044407574,5.698172013,13.66259181,4,6.064075864,3.735072816,0,3,0,0,0,0,-6.896148555,598.4175393,1
"132",18,83,3,4,0,0,15.99795408,4.820313242,2,4.71733959,4.690551333,0,2,13,5,7,0,0.336628716,1.068815343,5.034317403,12.64087986,4,5.884018525,3.560026738,0,3,0,0,0,0,-8.275744544,534.5857115,1
"133",12,74,5,3,1,3,31.972073,3.859662729,3,5.15162179,5.119565674,0,3,7,2,5,0,0.587949992,2.03179083,8.465419707,19.79354805,4,6.031286041,3.743536528,0,2,0,0,0,1,-7.752129757,406.4180932,1
"134",12,72,5,4,1,2,31.97207294,4.234482269,3,5.127065293,5.08476388,0,3,7,2,3,0,0.587949992,1.816016117,6.863692043,19.78393534,4,6.014326216,3.735719585,0,2,0,0,0,1,-9.570877532,634.3678851,1
"135",12,62,5,3,1,2,31.97207273,4.205631927,3,5.141896999,5.103105374,0,3,7,2,3,0,0.475141655,1.555120603,5.781832491,20.47160768,3,5.917212334,3.894628099,0,2,0,0,0,1,-6.883395162,539.5831926,1
"136",12,67,4,4,1,2,31.97207283,4.196259247,3,5.145509509,5.111999968,0,3,7,2,5,0,0.475141655,1.770895316,7.314524562,19.92962574,3,5.941157608,3.835835153,0,2,0,0,0,1,-6.268618174,382.9754421,1
"137",12,73,4,4,1,2,31.97207293,4.197257019,3,5.16393043,5.134799724,0,3,7,2,6,0,0.505309549,1.677639238,7.479082186,19.17171601,3,6.034284544,3.826105865,0,2,0,0,0,1,-5.143238743,391.7396964,1
"138",12,71,5,3,1,1,31.9720728,3.858634059,3,5.123486407,5.009293029,0,3,7,2,5,0,0.363115153,1.754503485,7.307007844,18.13829021,4,5.826921512,3.751351351,0,2,0,0,0,1,-7.832957391,334.8178536,1
"139",12,62,5,3,1,2,31.97207273,4.205631927,3,5.141896999,5.103105374,0,3,7,2,3,0,0.475141655,1.555120603,5.781832491,20.47160768,3,5.917212334,3.894628099,0,2,0,0,0,1,-6.883395162,539.5831926,1
"140",12,73,4,4,1,2,31.97207293,4.197257019,3,5.16393043,5.134799724,0,3,7,2,6,0,0.505309549,1.677639238,7.479082186,19.17171601,3,6.034284544,3.826105865,0,2,0,0,0,1,-5.143238743,391.7396964,2
"141",12,67,4,4,1,2,31.97207283,4.196259247,3,5.145509509,5.111999968,0,3,7,2,5,0,0.475141655,1.770895316,7.314524562,19.92962574,3,5.941157608,3.835835153,0,2,0,0,0,1,-6.268618174,382.9754421,2
"142",12,74,5,3,1,3,31.972073,3.859662729,3,5.15162179,5.119565674,0,3,7,2,5,0,0.587949992,2.03179083,8.465419707,19.79354805,4,6.031286041,3.743536528,0,2,0,0,0,1,-7.752129757,406.4180932,1
"143",12,72,5,4,1,2,31.97207294,4.234482269,3,5.127065293,5.08476388,0,3,7,2,3,0,0.587949992,1.816016117,6.863692043,19.78393534,4,6.014326216,3.735719585,0,2,0,0,0,1,-9.570877532,634.3678851,1
"144",12,71,5,3,1,1,31.9720728,3.858634059,3,5.123486407,5.009293029,0,3,7,2,5,0,0.363115153,1.754503485,7.307007844,18.13829021,4,5.826921512,3.751351351,0,2,0,0,0,1,-7.832957391,334.8178536,1
"145",6,92,3,6,0,0,15.99996919,4.332107509,2,4.926257707,4.898857794,0,2,5,1,9,1,0.144337567,2.503336654,7.618735247,13.15166039,10,5.276838335,2.35215846,0,1,0,0,0,0,-13.53381029,453.9450385,2
"146",18,94,3,5,1,2,31.97207344,4.240769775,4,5.107655653,5.068985256,0,2,14,4,6,0,0.360971981,1.509829433,6.813441795,17.16423778,7,5.785746413,2.81080449,0,3,0,0,0,0,-6.535405445,542.9726727,1
"147",18,88,4,6,1,2,31.97207341,4.238446899,4,5.116775779,5.079629682,0,3,11,4,7,0,0.3742152,1.417398706,5.703675507,18.64886986,4,5.700025426,2.759127789,0,3,0,0,0,1,-12.91794051,677.7881837,1
"148",18,88,4,6,1,2,31.97207341,4.238436722,4,5.11677578,5.079629682,0,3,11,4,7,0,0.3742152,1.417398706,5.703675507,18.64886986,4,5.700025426,2.759127789,0,3,0,0,0,1,-12.91794051,677.7881837,1
"149",12,89,4,7,1,2,31.97207337,4.001097685,5,5.181958771,5.160179164,0,2,9,3,9,0,0.302046416,1.401609648,5.55933794,18.96186414,4,5.5502913,2.497925885,0,2,0,0,0,0,-15.57194749,580.6294068,1
"150",12,87,3,6,2,2,31.97307551,4.240940796,4,5.235656774,5.226685469,0,1,9,3,8,0,0.360971981,1.736434299,5.639731592,19.85127025,4,5.569536541,2.405338542,1,2,0,0,0,0,-7.744718094,548.1433189,1
