Molecular Weight,Number of Hydrogen Donors,Number of Hydrogen Acceptors,OWPC
448.56600000000014,1.0,3.0,5.8064200000000055
464.5650000000002,1.0,4.0,5.506600000000005
448.56600000000014,1.0,3.0,5.540500000000006
426.5600000000003,1.0,3.0,5.630500000000005
366.46400000000006,2.0,3.0,5.4207000000000045
678.8209999999999,4.0,6.0,4.3061000000000025
676.805,4.0,6.0,4.060100000000003
621.7690000000002,3.0,5.0,5.191500000000004
607.7420000000002,3.0,5.0,4.657300000000005
621.7690000000001,3.0,5.0,5.047400000000005
609.7140000000002,3.0,6.0,3.647700000000002
637.7680000000001,4.0,6.0,4.162300000000003
586.6800000000003,4.0,6.0,2.4472000000000005
531.6440000000002,3.0,5.0,3.5786000000000016
517.6170000000003,3.0,5.0,3.0444000000000013
531.6440000000002,3.0,5.0,3.4345000000000026
519.5890000000002,3.0,6.0,2.0347999999999997
547.6430000000003,4.0,6.0,2.5494000000000003
660.8059999999999,4.0,5.0,4.222200000000003
660.8059999999999,4.0,5.0,4.222200000000003
690.8319999999999,4.0,6.0,4.230800000000003
656.815,4.0,6.0,3.6648000000000005
656.815,4.0,6.0,3.6648000000000014
599.763,3.0,5.0,4.550200000000004
585.7360000000001,3.0,5.0,4.016000000000003
599.763,3.0,5.0,4.406100000000003
587.7080000000001,3.0,6.0,3.006400000000001
615.7620000000001,4.0,6.0,3.5210000000000017
509.6380000000003,3.0,5.0,2.9373000000000005
495.6110000000003,3.0,5.0,2.4030999999999993
509.6380000000003,3.0,5.0,2.7932000000000006
525.6370000000003,4.0,6.0,1.9081
614.734,5.0,6.0,2.2305000000000006
557.6820000000001,4.0,5.0,3.115900000000001
614.734,5.0,6.0,2.2305000000000006
557.6820000000001,4.0,5.0,3.115900000000001
573.6810000000002,5.0,6.0,2.0866999999999996
524.6090000000002,5.0,6.0,0.6176000000000017
467.5570000000002,4.0,5.0,1.5029999999999997
483.55600000000015,5.0,6.0,0.4738000000000006
690.832,4.0,6.0,4.317200000000003
691.8199999999999,4.0,7.0,3.712200000000003
691.8199999999999,4.0,7.0,3.712200000000002
613.7499999999999,5.0,6.0,2.196900000000001
613.7499999999999,5.0,6.0,2.196900000000001
772.856,4.0,6.0,5.473800000000005
729.8689999999998,4.0,7.0,4.326680000000003
722.8489999999999,4.0,6.0,4.594100000000004
705.8469999999999,4.0,7.0,3.8500000000000023
705.8469999999999,4.0,7.0,3.8500000000000023
676.805,4.0,6.0,4.060100000000003
621.7690000000002,3.0,5.0,5.191500000000004
607.7420000000002,3.0,5.0,4.657300000000005
621.7690000000001,3.0,5.0,5.047400000000005
609.7140000000002,3.0,6.0,3.647700000000002
637.7680000000001,4.0,6.0,4.162300000000003
586.6800000000003,4.0,6.0,2.4472000000000005
531.6440000000002,3.0,5.0,3.5786000000000016
517.6170000000003,3.0,5.0,3.0444000000000013
531.6440000000002,3.0,5.0,3.4345000000000026
519.5890000000002,3.0,6.0,2.0347999999999997
547.6430000000003,4.0,6.0,2.5494000000000003
660.8059999999999,4.0,5.0,4.222200000000003
660.8059999999999,4.0,5.0,4.222200000000003
603.7540000000001,3.0,4.0,5.107600000000004
513.6290000000002,3.0,4.0,3.4947000000000017
690.8319999999999,4.0,6.0,4.230800000000003
656.815,4.0,6.0,3.6648000000000005
656.815,4.0,6.0,3.6648000000000014
599.763,3.0,5.0,4.550200000000004
585.7360000000001,3.0,5.0,4.016000000000003
599.763,3.0,5.0,4.406100000000003
587.7080000000001,3.0,6.0,3.006400000000001
615.7620000000001,4.0,6.0,3.5210000000000017
509.6380000000003,3.0,5.0,2.9373000000000005
495.6110000000003,3.0,5.0,2.4030999999999993
509.6380000000003,3.0,5.0,2.7932000000000006
525.6370000000003,4.0,6.0,1.9081
614.734,5.0,6.0,2.2305000000000006
557.6820000000001,4.0,5.0,3.115900000000001
614.734,5.0,6.0,2.2305000000000006
557.6820000000001,4.0,5.0,3.115900000000001
573.6810000000002,5.0,6.0,2.0866999999999996
524.6090000000002,5.0,6.0,0.6176000000000017
467.5570000000002,4.0,5.0,1.5029999999999997
483.55600000000015,5.0,6.0,0.4738000000000006
690.832,4.0,6.0,4.317200000000003
691.8199999999999,4.0,7.0,3.712200000000003
691.8199999999999,4.0,7.0,3.712200000000002
634.7680000000001,3.0,6.0,4.597600000000003
634.7680000000001,3.0,6.0,4.453500000000004
544.6430000000003,3.0,6.0,2.8406000000000002
613.7499999999999,5.0,6.0,2.196900000000001
613.7499999999999,5.0,6.0,2.196900000000001
704.8589999999999,4.0,6.0,4.455000000000004
772.856,4.0,6.0,5.473800000000005
729.8689999999998,4.0,7.0,4.326680000000003
722.8489999999999,4.0,6.0,4.594100000000004
705.8469999999999,4.0,7.0,3.8500000000000023
705.8469999999999,4.0,7.0,3.8500000000000023
893.0050000000001,12.0,12.0,-1.736100000000004
608.8680000000002,5.0,5.0,4.534500000000004
634.9060000000002,4.0,5.0,5.020800000000004
660.8059999999999,4.0,5.0,4.222200000000003
660.8059999999999,4.0,5.0,4.222200000000003
660.8059999999999,4.0,5.0,4.222200000000003
718.8859999999997,4.0,6.0,5.011000000000005
690.8319999999999,4.0,6.0,4.230800000000003
690.8319999999999,4.0,6.0,4.230800000000003
676.805,5.0,6.0,3.927800000000002
549.6620000000001,3.0,4.0,4.643500000000004
549.6620000000001,3.0,4.0,4.643500000000004
575.6600000000002,3.0,6.0,4.431000000000004
603.7540000000001,3.0,4.0,5.107600000000004
513.6290000000002,3.0,4.0,3.4947000000000017
642.8410000000001,4.0,6.0,4.0279000000000025
678.8209999999999,4.0,6.0,4.3061000000000025
642.8410000000001,4.0,6.0,4.0279000000000025
678.8209999999999,4.0,6.0,4.3061000000000025
660.8059999999999,4.0,5.0,4.222200000000003
660.8059999999999,4.0,5.0,4.222200000000003
718.8859999999997,4.0,6.0,5.011000000000005
690.8319999999999,4.0,6.0,4.230800000000003
603.7540000000001,3.0,4.0,5.107600000000004
513.6290000000002,3.0,4.0,3.4947000000000017
672.883,4.0,6.0,4.381400000000003
704.8809999999997,4.0,7.0,3.0630000000000024
704.8809999999997,4.0,7.0,3.0630000000000024
660.7840000000001,3.0,8.0,4.139300000000003
738.898,4.0,7.0,3.712100000000002
770.915,4.0,7.0,3.992300000000003
557.7040000000002,3.0,6.0,2.3354999999999997
586.7660000000003,2.0,6.0,6.2072000000000065
448.5480000000002,2.0,4.0,4.116700000000003
478.5740000000002,2.0,5.0,4.125300000000003
466.5380000000002,2.0,4.0,4.255800000000003
474.5860000000002,2.0,4.0,4.630500000000004
504.61200000000014,2.0,5.0,4.639100000000003
492.57600000000014,2.0,4.0,4.769600000000003
381.48300000000006,2.0,4.0,5.755000000000005
399.47300000000007,2.0,4.0,5.894100000000004
411.5090000000001,2.0,5.0,5.763600000000005
381.48300000000006,2.0,4.0,5.755000000000005
399.47300000000007,2.0,4.0,5.894100000000004
411.5090000000001,2.0,5.0,5.763600000000005
310.36,1.0,3.0,4.544600000000003
328.3500000000001,1.0,3.0,4.683700000000003
340.3860000000001,1.0,4.0,4.553200000000003
346.34000000000003,1.0,3.0,4.822800000000003
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
362.39300000000014,2.0,6.0,1.2499800000000003
405.3800000000001,2.0,5.0,2.397100000000001
352.3980000000001,2.0,6.0,1.0817199999999993
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
389.8180000000001,2.0,5.0,2.1708
389.8180000000001,2.0,5.0,2.1708
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
362.39300000000014,2.0,6.0,1.2499800000000003
405.3800000000001,2.0,5.0,2.397100000000001
352.3980000000001,2.0,6.0,1.0817199999999993
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
389.8180000000001,2.0,5.0,2.1708
389.8180000000001,2.0,5.0,2.1708
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
362.39300000000014,2.0,6.0,1.2499800000000003
405.3800000000001,2.0,5.0,2.397100000000001
352.3980000000001,2.0,6.0,1.0817199999999993
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
371.8280000000001,2.0,5.0,2.0317
389.8180000000001,2.0,5.0,2.1708
389.8180000000001,2.0,5.0,2.1708
444.5790000000003,2.0,5.0,4.571700000000004
893.0050000000001,12.0,12.0,-1.736100000000004
921.0590000000001,12.0,12.0,-1.1000000000000039
907.032,12.0,12.0,-1.3460000000000052
578.7350000000002,4.0,6.0,3.027400000000002
463.9680000000002,1.0,4.0,7.324200000000006
443.4190000000001,1.0,3.0,6.068400000000004
435.47400000000005,1.0,5.0,5.066800000000004
417.48400000000004,1.0,5.0,4.927700000000003
146.14499999999998,0.0,2.0,1.793
162.14399999999998,1.0,3.0,1.4986
176.17099999999996,0.0,3.0,1.8016
230.26299999999998,0.0,3.0,3.1380000000000017
298.38200000000006,0.0,3.0,4.864500000000005
178.143,2.0,4.0,1.2042
206.19699999999997,0.0,4.0,1.8101999999999998
230.26299999999998,1.0,3.0,3.007300000000002
244.28999999999996,0.0,3.0,3.3103000000000016
230.26299999999998,1.0,3.0,3.0073000000000016
244.28999999999994,0.0,3.0,3.3103000000000016
186.16599999999997,0.0,3.0,2.539200000000001
202.165,1.0,4.0,2.2447999999999997
216.19199999999995,0.0,4.0,2.5478000000000005
270.284,0.0,4.0,3.8842000000000025
286.283,0.0,5.0,3.0954000000000015
304.298,2.0,6.0,2.0498
338.4030000000001,0.0,4.0,5.610700000000005
202.16499999999996,1.0,4.0,2.244800000000001
216.19199999999995,0.0,4.0,2.5478000000000005
270.28400000000005,0.0,4.0,3.8842000000000025
286.2830000000001,0.0,5.0,3.0954000000000015
304.29800000000006,2.0,6.0,2.0498
338.4030000000001,0.0,4.0,5.610700000000005
218.164,2.0,5.0,1.9503999999999997
232.19099999999997,1.0,5.0,2.2534
286.283,1.0,5.0,3.589800000000002
354.4020000000001,1.0,5.0,5.316300000000005
246.21799999999996,0.0,5.0,2.556400000000001
300.31000000000006,0.0,5.0,3.892800000000003
368.4290000000001,0.0,5.0,5.619300000000004
300.31,0.0,5.0,3.892800000000003
316.309,0.0,6.0,3.104000000000002
334.32400000000007,2.0,7.0,2.0584
368.4290000000001,0.0,5.0,5.619300000000004
354.4020000000001,0.0,5.0,5.229200000000005
246.26199999999997,1.0,4.0,1.8673999999999997
186.166,0.0,3.0,2.539200000000001
246.26199999999997,1.0,4.0,1.8674
228.24699999999996,0.0,3.0,2.9772000000000007
230.26299999999998,0.0,3.0,2.896600000000001
246.262,1.0,4.0,1.8673999999999995
328.3640000000001,0.0,5.0,3.384500000000002
328.3640000000001,0.0,5.0,3.384500000000002
228.24699999999996,0.0,3.0,2.9772000000000007
246.26199999999997,1.0,4.0,1.8673999999999995
1651.8319999999997,24.0,24.0,-6.044799999999984
350.46200000000005,1.0,3.0,2.4596999999999998
415.3310000000002,1.0,3.0,3.3522000000000025
490.62500000000034,1.0,5.0,3.6602000000000023
413.3590000000002,1.0,2.0,4.505900000000004
413.3590000000002,1.0,2.0,4.158300000000004
489.4570000000002,1.0,2.0,5.899600000000006
334.4630000000001,1.0,2.0,3.395800000000002
374.52800000000013,1.0,2.0,3.886300000000003
450.62600000000015,1.0,2.0,5.627600000000006
529.5220000000003,1.0,2.0,6.3901000000000066
535.5700000000003,1.0,2.0,6.597700000000008
492.1070000000004,1.0,3.0,5.883600000000007
471.68900000000036,1.0,3.0,5.538620000000006
535.5700000000003,1.0,2.0,6.597700000000008
492.1070000000004,1.0,3.0,5.883600000000007
471.68900000000036,1.0,3.0,5.538620000000006
420.5530000000002,1.0,5.0,4.630200000000004
632.8900000000003,2.0,8.0,6.2674000000000065
420.5530000000002,1.0,5.0,4.630200000000004
708.7770000000003,9.0,11.0,-0.6461999999999914
653.099,4.0,9.0,3.4270000000000014
697.55,4.0,9.0,3.536100000000002
752.7860000000003,10.0,12.0,-0.9479999999999904
800.8459999999998,10.0,16.0,-1.98419999999999
832.8950000000001,10.0,12.0,-0.23739999999999178
762.5399999999998,4.0,9.0,3.5173000000000014
715.54,4.0,9.0,3.675200000000001
671.089,4.0,9.0,3.5661000000000014
744.5499999999998,4.0,9.0,3.3782000000000014
458.37500000000017,8.0,11.0,2.233199999999999
578.7350000000002,4.0,6.0,3.027400000000002
578.7350000000002,4.0,6.0,3.027400000000002
436.29500000000013,4.0,6.0,3.290500000000002
413.4990000000002,4.0,7.0,2.7056000000000004
413.4990000000002,4.0,7.0,2.7056000000000004
578.7350000000002,4.0,6.0,3.027400000000002
578.7350000000002,4.0,6.0,3.027400000000002
578.7350000000002,4.0,6.0,3.027400000000002
458.37500000000017,8.0,11.0,2.233199999999999
415.4720000000002,1.0,6.0,3.572400000000001
369.4320000000002,1.0,7.0,2.2147000000000006
398.47000000000025,1.0,7.0,2.8283000000000005
465.38400000000024,1.0,5.0,5.345100000000006
451.45200000000017,1.0,6.0,3.8176000000000014
451.45200000000017,1.0,6.0,3.8176000000000014
405.41200000000015,1.0,7.0,2.459900000000001
434.4500000000002,1.0,7.0,3.073500000000001
470.4300000000002,1.0,7.0,3.6663000000000023
499.4680000000002,1.0,7.0,4.279900000000003
487.4320000000002,1.0,6.0,4.410400000000004
451.4520000000002,1.0,6.0,3.8176000000000014
465.4790000000002,1.0,6.0,4.126020000000003
435.27200000000016,1.0,5.0,3.3790000000000022
460.43100000000015,1.0,6.0,3.207200000000001
474.4580000000002,1.0,6.0,3.5973000000000015
468.4260000000003,1.0,6.0,3.947700000000003
468.4260000000003,1.0,6.0,3.947700000000003
451.45200000000017,1.0,6.0,3.8176000000000014
451.45200000000017,1.0,6.0,3.8176000000000014
405.41200000000015,1.0,7.0,2.459900000000001
434.4500000000002,1.0,7.0,3.073500000000001
470.4300000000002,1.0,7.0,3.6663000000000023
499.4680000000002,1.0,7.0,4.279900000000003
487.4320000000002,1.0,6.0,4.410400000000004
451.4520000000002,1.0,6.0,3.8176000000000014
465.4790000000002,1.0,6.0,4.126020000000003
460.43100000000015,1.0,6.0,3.207200000000001
474.4580000000002,1.0,6.0,3.5973000000000015
468.4260000000003,1.0,6.0,3.947700000000003
468.4260000000003,1.0,6.0,3.947700000000003
371.44000000000005,2.0,3.0,3.602170000000002
342.40200000000004,2.0,3.0,2.988570000000001
313.78800000000007,2.0,2.0,3.2185700000000015
341.84200000000004,2.0,2.0,3.8546700000000023
327.81500000000005,2.0,2.0,3.608670000000002
339.82600000000014,2.0,2.0,3.608670000000002
367.8800000000002,2.0,2.0,4.3888700000000025
353.8530000000002,2.0,2.0,3.998770000000002
381.90700000000027,2.0,2.0,4.778970000000003
353.8530000000001,2.0,2.0,3.998770000000003
353.8530000000002,2.0,2.0,3.998770000000002
376.8470000000001,2.0,3.0,3.6419700000000015
376.84700000000004,2.0,3.0,3.6419700000000015
377.8350000000001,2.0,4.0,3.03697
377.8350000000001,2.0,4.0,3.03697
382.8760000000001,2.0,4.0,3.703470000000001
374.27100000000013,2.0,2.0,4.262070000000002
335.40700000000004,2.0,3.0,2.963870000000001
330.39100000000013,2.0,3.0,2.826950000000001
306.36900000000014,2.0,3.0,2.35027
336.39500000000004,2.0,4.0,2.3588700000000005
331.37900000000013,2.0,4.0,2.2219499999999996
324.3590000000001,2.0,3.0,2.48937
340.81400000000014,2.0,3.0,3.0036700000000014
320.3960000000001,2.0,3.0,2.658690000000001
340.81400000000014,2.0,3.0,3.0036700000000014
344.418,2.0,3.0,2.7216700000000005
387.52700000000016,2.0,3.0,5.173920000000003
730.6960000000001,2.0,4.0,12.221399999999978
759.5210000000001,2.0,4.0,12.126299999999976
759.5210000000001,2.0,4.0,12.126299999999976
664.165,2.0,4.0,11.250999999999985
787.575,2.0,4.0,12.906499999999971
801.6020000000001,2.0,4.0,13.29659999999997
492.7110000000004,2.0,4.0,8.015100000000007
596.5990000000004,2.0,5.0,8.257900000000005
626.6250000000002,2.0,6.0,8.266500000000004
622.2060000000002,2.0,7.0,7.621700000000009
622.2060000000002,2.0,7.0,7.621700000000009
578.1530000000004,3.0,6.0,7.310100000000007
608.1790000000003,3.0,7.0,7.318700000000008
594.1520000000004,4.0,7.0,7.015700000000008
628.5970000000004,4.0,7.0,7.6691000000000065
270.24,3.0,5.0,2.576800000000001
864.9510000000001,12.0,12.0,-2.5163000000000055
483.62800000000044,3.0,5.0,4.253500000000003
483.62800000000044,3.0,5.0,4.253500000000003
501.6180000000004,3.0,5.0,4.392600000000003
415.57800000000015,3.0,5.0,3.447800000000001
497.6550000000004,3.0,5.0,4.499500000000004
497.6550000000004,3.0,5.0,4.499500000000004
497.6550000000004,3.0,5.0,4.499500000000004
497.6550000000004,3.0,5.0,4.499500000000004
497.6550000000004,3.0,5.0,4.499500000000004
497.6550000000004,3.0,5.0,4.499500000000004
515.6450000000003,3.0,5.0,4.638600000000004
515.6450000000003,3.0,5.0,4.638600000000004
501.6180000000004,3.0,5.0,4.201500000000004
501.6180000000004,3.0,5.0,4.201500000000004
501.6180000000004,3.0,5.0,4.201500000000004
501.6180000000004,3.0,5.0,4.201500000000004
519.6080000000004,3.0,5.0,4.498700000000004
499.6270000000004,4.0,6.0,3.2243000000000004
499.6270000000004,4.0,6.0,3.2243000000000004
529.6530000000004,4.0,7.0,2.8508000000000004
517.6170000000003,4.0,6.0,3.1739000000000015
431.5770000000002,4.0,6.0,2.4185999999999996
499.6270000000004,4.0,6.0,3.2243000000000004
499.6270000000004,4.0,6.0,3.2243000000000004
529.6530000000004,4.0,7.0,2.8508000000000004
517.6170000000003,4.0,6.0,3.1739000000000015
431.5770000000002,4.0,6.0,2.4185999999999996
617.6660000000002,4.0,8.0,3.3786000000000014
661.6750000000001,5.0,9.0,3.0768000000000004
696.562,4.0,8.0,4.1411000000000024
743.5619999999999,4.0,8.0,3.983200000000002
631.6930000000002,4.0,8.0,3.687020000000003
662.6630000000002,4.0,10.0,3.2868000000000013
680.6530000000002,4.0,10.0,3.4259000000000013
768.8000000000003,10.0,12.0,0.18100000000000865
619.6510000000003,8.0,8.0,-1.2567999999999921
773.8200000000002,10.0,10.0,-1.972299999999997
746.7940000000003,10.0,10.0,-1.8553999999999902
718.7840000000002,9.0,9.0,-1.1159999999999914
690.7300000000002,9.0,9.0,-1.7520999999999907
733.7550000000001,10.0,10.0,-2.8965999999999994
733.7550000000001,10.0,10.0,-2.8965999999999994
706.7290000000003,10.0,10.0,-2.779699999999996
706.7290000000003,10.0,10.0,-2.779699999999996
555.7190000000003,4.0,5.0,4.815120000000004
555.7190000000003,4.0,5.0,4.815120000000004
479.6210000000003,4.0,5.0,3.0738200000000004
437.54000000000025,4.0,5.0,1.9504199999999996
648.8260000000001,4.0,7.0,3.9025000000000016
648.8260000000001,4.0,7.0,3.9025000000000016
586.7550000000002,3.0,7.0,2.503400000000001
588.7710000000003,4.0,7.0,2.7753000000000014
574.7440000000003,4.0,7.0,2.3852
532.6630000000004,4.0,7.0,1.2618
586.7550000000002,4.0,7.0,2.5513000000000003
586.7550000000003,4.0,7.0,2.335300000000001
572.7280000000003,4.0,7.0,2.161200000000001
530.6470000000003,4.0,7.0,1.0378000000000003
555.7190000000003,4.0,5.0,4.815120000000004
555.7190000000003,4.0,5.0,4.815120000000004
479.6210000000003,4.0,5.0,3.0738200000000004
437.54000000000025,4.0,5.0,1.9504199999999996
648.8260000000001,4.0,7.0,3.9025000000000016
648.8260000000001,4.0,7.0,3.9025000000000016
586.7550000000002,3.0,7.0,2.503400000000001
588.7710000000003,4.0,7.0,2.7753000000000014
574.7440000000003,4.0,7.0,2.3852
532.6630000000004,4.0,7.0,1.2618
586.7550000000002,4.0,7.0,2.5513000000000003
586.7550000000003,4.0,7.0,2.335300000000001
572.7280000000003,4.0,7.0,2.161200000000001
530.6470000000003,4.0,7.0,1.0378000000000003
461.6030000000002,3.0,5.0,3.198100000000001
379.50000000000017,0.0,4.0,4.361100000000004
417.51300000000026,2.0,7.0,3.893900000000002
463.5820000000003,2.0,8.0,4.191000000000003
403.5300000000002,2.0,6.0,4.1738000000000035
387.5310000000001,2.0,5.0,4.473620000000004
391.49400000000014,2.0,5.0,4.304300000000004
407.9490000000002,2.0,5.0,4.818600000000003
407.9490000000002,2.0,5.0,4.818600000000003
407.94900000000024,2.0,5.0,4.818600000000003
893.0050000000001,12.0,12.0,-1.736100000000004
548.7720000000003,3.0,5.0,3.8534000000000024
548.7720000000003,3.0,5.0,3.8534000000000024
434.5770000000001,3.0,5.0,2.8118
